GEOID,TotalPopulation,DIABETES,CASTHMA,m1_1_sch_1,m1_2_qua_1,total_score,crime_burden_per_1000,percentile,weighted_mean_dist_m,weighted_mean_percentile,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,TRACT_COUNT_Alcohol_Li,TRACT_COUNT_Grocery_St,TRACT_COUNT_Healthy_Co,TRACT_COUNT_Independen,TRACT_COUNT_Leaking_Un,TRACT_COUNT_Metro_Bus_,TRACT_COUNT_Metro_Stat,TRACT_COUNT_Parks_and_,TRACT_COUNT_Police_Sta,TRACT_COUNT_Primary_Ca,TRACT_COUNT_Recreation,dist_to_m_Alcohol_Li,dist_to_m_Grocery_St,dist_to_m_Healthy_Co,dist_to_m_Independen,dist_to_m_Leaking_Un,dist_to_m_Metro_Bus_,dist_to_m_Metro_Stat,dist_to_m_Parks_and_,dist_to_m_Police_Sta,dist_to_m_Primary_Ca,dist_to_m_Recreation,TRACT_MEAN_ELEV,TRACT_MED_ELEV,TRACT_COUNT_Hospital,TRACT_COUNT_Food_Access,TRACT_COUNT_Public_House
11001005303,0.48292682926829267,0.15609756097560976,0.14146341463414633,0.946601942,0.95631068,0.9974,0.36628718325376425,0.4223300970873786,160.80633933728149,8.408053353714148,317,0.28780487804878047,39,0.21951219512195122,0.7365853658536585,0,0,0.7365853658536585,0.8292682926829268,0.14146341463414633,0,0.3804878048780488,0,0,0.7609756097560976,0.16585365853658537,0.17073170731707318,0.624390243902439,0.09268292682926829,0.04390243902439024,0.07804878048780488,0.13658536585365855,0.22439024390243903,0.3073170731707317,0.43414634146341463,0.03902439024390244,0,0,0,0,0
11001008701,0.32195121951219513,0.3902439024390244,0.4878048780487805,0.150485,0.23301,4.8744,1.7802775748721695,0.9320388349514565,570.6639636186632,50.53103898479417,510,0.5073170731707317,29,0.16097560975609757,0.2048780487804878,0,0,0,0.18536585365853658,0.4975609756097561,0,0.697560975609756,0,0,0.7609756097560976,0.5902439024390244,0.23902439024390243,0.1951219512195122,0.9073170731707317,0.5170731707317073,0.6292682926829268,0.5073170731707317,0.1024390243902439,0.4926829268292683,0.5073170731707317,0.02926829268292683,0,0,0,0.3853658536585366,0.8048780487804879
11001007901,0.7951219512195122,0.6341463414634146,0.7414634146341463,0.296117,0.694175,8.4782,1.6855268389662026,0.9077669902912622,359.3586149018313,30.00251307190434,1664,0.7317073170731707,483,0.9317073170731708,0.4682926829268293,0,0.751219512195122,0,0.18536585365853658,0.45365853658536587,0,0.3804878048780488,0,0,0.7609756097560976,0.47804878048780486,0.3951219512195122,0.05365853658536585,0.9414634146341463,0.6878048780487804,0.6487804878048781,0.6487804878048781,0.08292682926829269,0.8341463414634146,0.3073170731707317,0.08780487804878048,0,0,0,0.4975609756097561,0
11001009902,0.3024390243902439,0.8585365853658536,0.751219512195122,0.529126,0.276699,1.9668,0.5627467811158798,0.5631067961165048,666.9503834315971,55.130260468161175,514,0.43414634146341463,208,0.7219512195121951,0.09268292682926829,0,0.751219512195122,0.7365853658536585,0.47804878048780486,0.8634146341463415,0,0.3804878048780488,0,0.7951219512195122,0.7609756097560976,0.9609756097560975,0.9804878048780488,0.47317073170731705,0.21951219512195122,0.4634146341463415,0.3951219512195122,0.9170731707317074,0.33658536585365856,0.5317073170731708,0.5365853658536586,0.2097560975609756,0,0,0,0.4975609756097561,0
11001000903,0.8097560975609757,0.01951219512195122,0.5804878048780487,0.533980583,0.11407767,0.248,0.05977343938298385,0.06796116504854369,590.212512976733,53.95982345867417,124,0.2731707317073171,169,0.8390243902439024,0.3951219512195122,0,0,0,0.2780487804878049,0.4975609756097561,0,0.697560975609756,0,0,0,0.8292682926829268,0.7317073170731707,0.9853658536585366,0.8097560975609757,0.9073170731707317,0.9414634146341463,0.8195121951219512,0.5756097560975609,0.6487804878048781,0.9024390243902439,0.6780487804878049,1,1,0,0.8439024390243902,0
11001004300,0.848780487804878,0.23414634146341465,0.23414634146341465,0.640776699,0.514563107,1.7734,0.4374444992599902,0.4854368932038835,286.74893010759433,21.806050944473757,419,0.22439024390243903,40,0.11707317073170732,0.8439024390243902,0.6439024390243903,0,0.7365853658536585,0.8975609756097561,0.36585365853658536,0,0,0,0,0,0.0975609756097561,0.08292682926829269,0.22439024390243903,0.05365853658536585,0.01951219512195122,0.05365853658536585,0.2682926829268293,0.551219512195122,0.04390243902439024,0.375609756097561,0.2926829268292683,0,0,0,0,0
11001007401,0.004878048780487805,0.9902439024390244,0.975609756097561,0.126214,0.114078,3.2168,2.1093770491803276,0.9611650485436892,754.5406930509206,68.50065322392135,829,0.9512195121951219,146,0.9365853658536586,0.2048780487804878,0,0,0,0.7121951219512195,0.8292682926829268,0.8292682926829268,0.3804878048780488,0,0,0.7609756097560976,0.6780487804878049,0.8780487804878049,0.24878048780487805,0.9365853658536586,0.24878048780487805,0.6536585365853659,0.03414634146341464,0.04390243902439024,0.775609756097561,0.3024390243902439,0.4292682926829268,0.7170731707317073,0.7121951219512195,0.9365853658536586,0.4975609756097561,0.9951219512195122
11001007809,0.4585365853658537,0.8926829268292683,0.848780487804878,0.616505,0.873786,8.8478,2.843123393316195,0.9902912621359224,1273.863859919722,90.81658269928268,1477,0.824390243902439,424,0.9609756097560975,0.2048780487804878,0,0,0,0.36585365853658536,0.6926829268292682,0,0,0,0,0,0.5121951219512195,0.9365853658536586,0.06829268292682927,0.43902439024390244,0.13658536585365855,0.47317073170731705,0.4292682926829268,0.6341463414634146,0.551219512195122,0.7268292682926829,0.7073170731707317,0.8439024390243902,0.8292682926829268,0,0.6487804878048781,0
11001003200,0.9365853658536586,0.5121951219512195,0.551219512195122,0.553398058,0.757281553,4.0832,0.7850797923476254,0.6796116504854369,366.6049066109885,30.818041017760176,1193,0.6682926829268293,348,0.8048780487804879,0.8097560975609757,0,0.926829268292683,0,0.0975609756097561,0.3073170731707317,0,0.3804878048780488,0,0,0.7609756097560976,0.34146341463414637,0.6536585365853659,0.09268292682926829,0.848780487804878,0.4975609756097561,0.7024390243902439,0.2975609756097561,0.6048780487804878,0.07317073170731707,0.5317073170731708,0.25853658536585367,0,0,0,0.6487804878048781,0.9170731707317074
11001009907,0.14634146341463414,0.8390243902439024,0.8829268292682927,0.31068,0.601942,2.3604,0.8023113528212099,0.6844660194174758,799.3991571582948,70.28963942378327,995,0.7560975609756098,80,0.5219512195121951,0,0,0.751219512195122,0,0.18536585365853658,0.6341463414634146,0,0,0,0,0,0.6097560975609756,0.8878048780487805,0.12195121951219512,0.5756097560975609,0.3073170731707317,0.17073170731707318,0.5365853658536586,0.6926829268292682,0.4195121951219512,0.6195121951219512,0.7317073170731707,0,0,0,0.751219512195122,0.9512195121951219
11001002900,0.8585365853658536,0.3121951219512195,0.33658536585365856,0.878640777,0.912621359,3.7328,0.8388314606741573,0.7038834951456311,318.51742438126524,25.559585354676305,810,0.4682926829268293,101,0.35609756097560974,0.8,0.6439024390243903,0,0,0.18536585365853658,0.3073170731707317,0,0.3804878048780488,0,0,0,0.44390243902439025,0.3024390243902439,0.43902439024390244,0.5170731707317073,0.697560975609756,0.7560975609756098,0.3463414634146341,0.23414634146341465,0.06829268292682927,0.4292682926829268,0.36585365853658536,0,0,0,0,0
11001010700,0.15121951219512195,0.03414634146341464,0.1024390243902439,0.213592233,0.616504854,4.1634,2.349548532731377,0.9805825242718448,228.94190685319535,16.446771221401878,330,0.5317073170731708,29,0.23414634146341465,1,0,0,0,0.9951219512195122,0.9804878048780488,0.9853658536585366,0.3804878048780488,0,0.7951219512195122,0,0.1024390243902439,0.551219512195122,0.7804878048780488,0.5073170731707317,0.12195121951219512,0.4634146341463415,0.04390243902439024,0.7560975609756098,0.6292682926829268,0.17073170731707318,0.7658536585365854,0,0,0,0.3853658536585366,0
11001007404,0.6487804878048781,0.6585365853658537,0.9024390243902439,0.752427,0.665049,2.3094,0.5586357039187229,0.5485436893203883,549.2540289178703,48.8724525611944,1095,0.6292682926829268,266,0.8536585365853658,0,0,0,0,0.03902439024390244,0.8926829268292683,0,0.3804878048780488,0,0.7951219512195122,0.7609756097560976,0.9170731707317074,0.5414634146341464,0.3902439024390244,0.6097560975609756,0.7853658536585366,0.09268292682926829,0.424390243902439,0.6292682926829268,0.424390243902439,0.04878048780487805,0.4146341463414634,0,0,0.9365853658536586,0.751219512195122,1
